65	71	9
64	78	3
66	84	0
64	78	3
64	80	1
72	78	11
64	81	0
64	82	0
64	79	2
64	78	3
64	76	4
64	83	0
64	84	-1
64	82	0
64	83	0
64	77	3
64	83	0
64	82	0
64	83	0
64	82	0
64	84	-1
64	77	3
64	85	-2
64	84	-1
64	84	-1
64	85	-2
64	85	-2
64	80	1
64	85	-2
64	84	-1
64	84	-1
64	84	-1
64	83	0
64	77	3
64	83	0
64	82	0
64	83	0
64	81	0
64	82	0
64	76	4
64	81	0
64	81	0
64	81	0
64	81	0
64	80	1
64	76	4
64	81	0
64	80	1
64	82	0
64	82	0
64	82	0
64	78	3
64	83	0
64	84	-1
64	83	0
64	84	-1
64	84	-1
64	78	3
64	83	0
64	84	-1
64	83	0
64	82	0
64	78	3
64	83	0
64	82	0
64	83	0
64	82	0
64	83	0
64	77	3
64	84	-1
64	83	0
64	82	0
64	84	-1
64	85	-2
64	79	2
64	85	-2
64	85	-2
64	85	-2
64	85	-2
64	85	-2
64	78	3
64	83	0
64	83	0
64	77	3
64	82	0
64	82	0
64	81	0
64	81	0
64	82	0
64	76	4
64	81	0
64	80	1
64	81	0
64	81	0
64	81	0
64	75	5
64	81	0
64	82	0
64	83	0
64	79	2
64	83	0
64	83	0
64	84	-1
64	83	0
64	83	0
64	83	0
64	83	0
64	78	3
64	82	0
64	83	0
64	82	0
64	83	0
64	82	0
64	83	0
64	77	3
64	83	0
64	83	0
64	83	0
64	84	-1
64	84	-1
64	84	-1
64	80	1
64	84	-1
64	85	-2
64	85	-2
64	84	-1
64	84	-1
64	84	-1
64	77	3
64	83	0
64	82	0
64	82	0
64	82	0
64	82	0
64	81	0
64	77	3
64	80	1
64	82	0
64	80	1
64	81	0
64	80	1
64	81	0
64	76	4
64	80	1
64	82	0
64	82	0
64	82	0
64	83	0
64	83	0
64	77	3
64	84	-1
64	83	0
64	84	-1
64	84	-1
64	82	0
64	84	-1
64	77	3
64	83	0
64	82	0
64	83	0
64	83	0
64	82	0
64	83	0
64	77	3
64	82	0
64	83	0
64	83	0
64	83	0
64	84	-1
64	84	-1
64	84	-1
64	80	1
64	85	-2
64	84	-1
64	85	-2
64	84	-1
64	85	-2
64	82	0
64	78	3
64	83	0
64	82	0
64	82	0
64	82	0
64	82	0
64	81	0
64	77	3
64	81	0
64	80	1
64	81	0
64	81	0
64	80	1
64	81	0
64	76	4
64	80	1
64	81	0
64	83	0
64	82	0
64	83	0
64	82	0
64	79	2
64	83	0
64	84	-1
64	83	0
64	83	0
64	83	0
64	83	0
64	78	3
64	83	0
64	83	0
64	82	0
64	83	0
64	82	0
64	82	0
64	78	3
64	83	0
64	82	0
64	83	0
64	83	0
64	84	-1
64	84	-1
64	85	-2
64	79	2
64	84	-1
64	85	-2
64	85	-2
64	84	-1
64	84	-1
64	84	-1
64	77	3
64	82	0
64	84	-1
64	82	0
64	81	0
64	82	0
64	81	0
64	77	3
64	81	0
64	81	0
64	80	1
64	80	1
64	82	0
64	80	1
64	75	5
64	81	0
64	81	0
64	83	0
64	82	0
64	83	0
64	83	0
64	78	3
64	83	0
64	83	0
64	84	-1
64	83	0
64	83	0
64	84	-1
64	77	3
64	83	0
64	83	0
64	82	0
64	83	0
64	82	0
64	83	0
64	82	0
64	77	3
64	83	0
64	83	0
64	83	0
64	84	-1
64	84	-1
64	84	-1
64	80	1
64	85	-2
64	84	-1
64	85	-2
64	84	-1
64	84	-1
64	83	0
64	78	3
64	83	0
64	82	0
64	82	0
64	82	0
64	81	0
64	82	0
64	76	4
64	81	0
64	81	0
64	81	0
64	80	1
64	81	0
64	81	0
64	80	1
64	75	5
64	82	0
64	82	0
64	83	0
64	84	-1
64	77	3
64	84	-1
64	83	0
64	84	-1
64	83	0
64	82	0
64	84	-1
64	78	3
64	82	0
64	83	0
64	82	0
64	83	0
64	82	0
64	82	0
64	78	3
64	82	0
64	83	0
64	83	0
64	84	-1
64	84	-1
64	85	-2
64	84	-1
64	80	1
64	85	-2
64	84	-1
64	84	-1
64	84	-1
64	84	-1
64	83	0
64	77	3
64	83	0
64	82	0
64	81	0
64	82	0
64	81	0
64	82	0
64	75	5
64	82	0
64	80	1
64	81	0
64	80	1
64	81	0
64	81	0
64	75	5
64	82	0
64	81	0
64	83	0
64	83	0
64	79	2
64	83	0
64	84	-1
64	83	0
64	83	0
64	83	0
64	83	0
64	78	3
64	82	0
64	83	0
64	82	0
64	83	0
64	82	0
64	82	0
64	78	3
64	83	0
64	82	0
64	84	-1
64	84	-1
64	84	-1
64	84	-1
64	79	2
64	85	-2
64	85	-2
64	84	-1
64	85	-2
64	84	-1
64	83	0
64	78	3
64	83	0
64	82	0
64	82	0
64	82	0
64	81	0
64	82	0
64	81	0
64	76	4
64	81	0
64	81	0
64	80	1
64	81	0
64	80	1
64	81	0
64	75	5
64	82	0
64	81	0
64	83	0
64	83	0
64	79	2
64	83	0
64	84	-1
64	83	0
64	83	0
64	82	0
64	84	-1
64	78	3
64	82	0
64	83	0
64	82	0
64	82	0
64	83	0
64	82	0
64	77	3
64	83	0
64	83	0
64	84	-1
64	83	0
64	85	-2
64	83	0
64	85	-2
64	80	1
64	84	-1
64	85	-2
64	84	-1
64	84	-1
64	84	-1
64	83	0
64	78	3
64	82	0
64	82	0
64	82	0
64	81	0
64	81	0
64	82	0
64	76	4
64	81	0
64	80	1
64	81	0
64	81	0
64	80	1
64	81	0
64	75	5
64	82	0
64	81	0
64	83	0
64	84	-1
64	83	0
64	78	3
64	84	-1
64	83	0
64	83	0
64	84	-1
64	82	0
64	83	0
64	77	3
64	83	0
64	83	0
64	82	0
64	82	0
64	83	0
64	83	0
64	77	3
64	83	0
64	83	0
64	84	-1
64	84	-1
64	84	-1
64	85	-2
64	79	2
64	85	-2
64	85	-2
64	84	-1
64	84	-1
64	83	0
64	83	0
64	83	0
64	77	3
64	82	0
64	86	-3
64	85	-2
64	83	0
64	85	-2
64	87	-3
64	82	0
64	84	-1
64	82	0
64	83	0
64	82	0
64	83	0
64	81	0

65	72	8
64	80	1
64	80	1
64	79	2
64	80	1
72	90	1
64	79	2
64	78	3
64	79	2
64	79	2
64	80	1
64	84	-1
64	76	4
64	85	-2
64	81	0
64	83	0
64	82	0
64	83	0
64	78	3
64	83	0
64	82	0
64	83	0
64	84	-1
64	84	-1
64	85	-2
64	79	2
64	85	-2
64	85	-2
64	85	-2
64	83	0
64	85	-2
64	82	0
64	79	2
64	82	0
64	83	0
64	81	0
64	83	0
64	75	5
64	82	0
64	80	1
64	81	0
64	81	0
64	80	1
64	81	0
64	76	4
64	80	1
64	82	0
64	82	0
64	82	0
64	84	-1
64	82	0
64	79	2
64	83	0
64	84	-1
64	83	0
64	83	0
64	83	0
64	83	0
64	82	0
64	83	0
64	82	0
64	83	0
64	82	0
64	77	3
64	83	0
64	83	0
64	82	0
64	84	-1
64	84	-1
64	84	-1
64	79	2
64	85	-2
64	84	-1
64	85	-2
64	85	-2
64	84	-1
64	84	-1
64	84	-1
64	77	3
64	82	0
64	83	0
64	82	0
64	82	0
64	75	5
64	82	0
64	80	1
64	81	0
64	81	0
64	80	1
64	81	0
64	76	4
64	80	1
64	82	0
64	82	0
64	82	0
64	83	0
64	83	0
64	78	3
64	84	-1
64	83	0
64	83	0
64	84	-1
64	82	0
64	82	0
64	83	0
64	83	0
64	82	0
64	82	0
64	83	0
64	82	0
64	77	3
64	83	0
64	83	0
64	83	0
64	84	-1
64	84	-1
64	85	-2
64	79	2
64	85	-2
64	85	-2
64	84	-1
64	84	-1
64	84	-1
64	84	-1
64	77	3
64	83	0
64	83	0
64	81	0
64	83	0
64	76	4
64	82	0
64	80	1
64	81	0
64	80	1
64	81	0
64	81	0
64	76	4
64	80	1
64	81	0
64	82	0
64	83	0
64	83	0
64	83	0
64	78	3
64	84	-1
64	83	0
64	83	0
64	83	0
64	84	-1
64	84	-1
64	82	0
64	82	0
64	83	0
64	82	0
64	83	0
64	82	0
64	78	3
64	82	0
64	83	0
64	84	-1
64	84	-1
64	84	-1
64	84	-1
64	80	1
64	84	-1
64	85	-2
64	84	-1
64	85	-2
64	83	0
64	84	-1
64	78	3
64	82	0
64	82	0
64	82	0
64	82	0
64	76	4
64	81	0
64	81	0
64	81	0
64	80	1
64	81	0
64	81	0
64	81	0
64	75	5
64	81	0
64	82	0
64	82	0
64	83	0
64	84	-1
64	83	0
64	79	2
64	83	0
64	83	0
64	84	-1
64	82	0
64	77	3
64	83	0
64	82	0
64	82	0
64	83	0
64	82	0
64	82	0
64	78	3
64	83	0
64	83	0
64	83	0
64	84	-1
