32	33	6
33	47	-3
32	40	0
32	36	3
32	42	0
32	42	0
32	43	-1
32	36	3
32	37	3
32	44	-2
32	40	0
32	37	3
32	41	0
32	303	-204
32	-222	205
32	41	0
32	37	3
32	39	1
32	38	2
32	41	0
32	38	2
32	41	0
32	44	-2
32	36	3
32	34	5
32	37	3
32	41	0
32	44	-2
32	44	-2
32	42	0
32	41	0
32	35	4
32	40	0
32	37	3
32	38	2
32	49	-6
32	47	-4
32	35	4
32	34	5
32	293	-196
32	-211	196
32	42	0
32	37	3
32	45	-3
32	43	-1
32	39	1
32	40	0
32	40	0
32	43	-1
32	37	3
32	40	0
32	42	0
32	42	0
32	42	0
32	44	-2
32	36	3
32	39	1
32	40	0
32	43	-1
32	47	-4
32	32	6
32	39	1
32	38	2
32	40	0
32	42	0
32	45	-3
32	39	1
32	37	3
32	45	-3
32	40	0
32	36	3
32	41	0
32	39	1
32	43	-1
32	43	-1
32	35	4
32	39	1
32	51	-7
32	44	-2
32	41	0
32	40	0
32	40	0
32	40	0
32	293	-196
32	-219	203
32	47	-4
32	45	-3
32	39	1
32	43	-1
32	40	0
32	42	0
32	41	0
32	39	1
32	42	0
32	44	-2
32	45	-3
32	38	2
32	42	0
32	44	-2
32	45	-3
32	40	0
32	36	3
32	47	-4
32	46	-3
32	36	3
32	42	0
32	44	-2
32	44	-2
32	32	6
32	40	0
32	46	-3
32	41	0
32	40	0
32	39	1
32	48	-5
32	47	-4
32	42	0
32	40	0
32	35	4
32	43	-1
32	43	-1
32	34	5
32	39	1
32	43	-1
32	39	1
32	41	0
32	44	-2
32	42	0
32	38	2
32	40	0
32	42	0
32	43	-1
32	38	2
32	33	6
32	46	-3
32	40	0
32	39	1
32	45	-3
32	38	2
32	42	0
32	40	0
32	37	3
32	48	-5
32	42	0
32	37	3
32	42	0
32	33	6
32	43	-1
32	46	-3
32	34	5
32	36	3
32	44	-2
32	48	-5
32	40	0
32	36	3
32	42	0
32	40	0
32	45	-3
32	44	-2
32	34	5
32	40	0
32	37	3
32	40	0
32	42	0
32	41	0
32	41	0
32	42	0
32	42	0
32	37	3
32	38	2
32	45	-3
32	41	0
32	40	0
32	40	0
32	42	0
32	37	3
32	35	4
32	41	0
32	46	-3
32	46	-3
32	45	-3
32	38	2
32	40	0
32	294	-197
32	-213	198
32	44	-2
32	37	3
32	44	-2
32	42	0
32	301	-203
32	-215	200
32	38	2
32	40	0
32	43	-1
32	44	-2
32	44	-2
32	44	-2
32	37	3
32	38	2
32	36	3
32	50	-7
32	47	-4
32	37	3
32	40	0
32	45	-3
32	41	0
32	41	0
32	46	-3
32	39	1
32	41	0
32	39	1
32	41	0
32	39	1
32	49	-6
32	41	0
32	37	3
32	43	-1
32	41	0
32	37	3
32	42	0
32	46	-3
32	40	0
32	36	3
32	37	3
32	39	1
32	43	-1
32	44	-2
32	44	-2
32	39	1
32	39	1
32	43	-1
32	40	0
32	41	0
32	41	0
32	45	-3
32	42	0
32	39	1
32	36	3
32	43	-1
32	38	2
32	41	0
32	36	3
32	40	0
32	48	-5
32	39	1
32	40	0
32	41	0
32	40	0
32	43	-1
32	40	0
32	34	5
32	40	0
32	39	1
32	43	-1
32	43	-1
32	44	-2
32	40	0
32	36	3
32	37	3
32	41	0
32	44	-2
32	47	-4
32	40	0
32	40	0
32	296	-199
32	-220	203
32	38	2
32	45	-3
32	41	0
32	34	5
32	40	0
32	45	-3
32	34	5
32	39	1
32	44	-2
32	44	-2
32	44	-2
32	38	2
32	42	0
32	44	-2
32	41	0
32	33	6
32	43	-1
32	47	-4
32	42	0
32	42	0
32	37	3
32	41	0
32	47	-4
32	41	0
32	40	0
32	40	0
32	40	0
32	41	0
32	44	-2
32	43	-1
32	39	1
32	46	-3
32	43	-1
32	45	-3
32	40	0
32	39	1
32	42	0
32	44	-2
32	45	-3
32	36	3
32	36	3
32	43	-1
32	41	0
32	44	-2
32	47	-4
32	40	0
32	34	5
32	44	-2
32	45	-3
32	37	3
32	43	-1
32	39	1
32	41	0
32	46	-3
32	41	0
32	39	1
32	41	0
32	40	0
32	40	0
32	36	3
32	44	-2
32	37	3
32	44	-2
32	46	-3
32	36	3
32	41	0
32	48	-5
32	36	3
32	35	4
32	41	0
32	44	-2
32	41	0
32	34	5
32	43	-1
32	39	1
32	41	0
32	41	0
32	39	1
32	45	-3
32	45	-3
32	38	2
32	35	4
32	42	0
32	44	-2
32	43	-1
32	42	0
32	41	0
32	37	3
32	44	-2
32	33	6
32	38	2
32	43	-1
32	39	1
32	46	-3
32	39	1
32	38	2
32	44	-2
32	43	-1
32	36	3
32	37	3
32	40	0
32	44	-2
32	44	-2
32	32	6
32	46	-3
32	40	0
32	35	4
32	48	-5
32	39	1
32	39	1
32	46	-3
32	37	3
32	42	0
32	43	-1
32	38	2
32	41	0
32	45	-3
32	40	0
32	36	3
32	37	3
32	47	-4
32	43	-1
32	43	-1
32	43	-1
32	37	3
32	45	-3
32	46	-3
32	38	2
32	39	1
32	41	0
