-32	-31	-7
-33	-45	2
-32	-42	0
-32	-38	-2
-32	-44	2
-32	-47	4
-32	-45	3
-32	-61	16
-32	-41	0
-32	-49	6
-32	-63	17
-32	-51	7
-32	-62	16
-32	-52	8
-32	-56	11
-32	-57	12
-32	-56	11
-32	-56	11
-32	-53	9
-32	-47	4
-32	-53	9
-32	-47	4
-32	47	-68
-32	-40	0
-32	-39	-1
-32	-45	3
-32	-36	-3
-32	-39	-1
-32	-34	-5
-32	-39	-1
-32	-36	-3
-32	-29	-9
-32	-30	-8
-32	-35	-4
-32	-29	-9
-32	-32	-6
-32	-28	-10
-32	-33	-6
-32	-29	-9
-32	-31	-7
-32	-28	-10
-32	-34	-5
-32	-29	-9
-32	-33	-6
-32	-30	-8
-32	-37	-3
-32	-32	-6
-32	-35	-4
-32	-35	-4
-32	-41	0
-32	-35	-4
-32	-41	0
-32	-39	-1
-32	-47	4
-32	-40	0
-32	-41	0
-32	-50	7
-32	-46	3
-32	-51	7
-32	-45	3
-32	-56	11
-32	-48	5
-32	-55	10
-32	-47	4
-32	-57	12
-32	-48	5
-32	-53	9
-32	-45	3
-32	-54	10
-32	-44	2
-32	-48	5
-32	-41	0
-32	-48	5
-32	-39	-1
-32	-42	0
-32	-36	-3
-32	-41	0
-32	-35	-4
-32	-37	-3
-32	-31	-7
-32	-36	-3
-32	-32	-6
-32	-33	-6
-32	-29	-9
-32	-33	-6
-32	-30	-8
-32	-31	-7
-32	-27	-10
-32	-33	-6
-32	-28	-10
-32	-32	-6
-32	-28	-10
-32	-35	-4
-32	-30	-8
-32	-30	-8
-32	-36	-3
-32	-32	-6
-32	-39	-1
-32	-32	-6
-32	-42	0
-32	-38	-2
-32	-43	1
-32	-45	3
-32	-51	7
-32	-47	4
-32	-57	12
-32	-53	9
-32	-58	13
-32	-52	8
-32	-62	16
-32	-58	13
-32	-61	15
-32	-54	10
-32	-62	16
-32	-55	10
-32	-57	12
-32	-48	5
-32	-57	12
-32	-48	5
-32	-49	6
-32	42	-64
-32	-42	0
-32	-47	4
-32	-37	-3
-32	-40	0
-32	-36	-3
-32	-39	-1
-32	-32	-6
-32	-36	-3
-32	-32	-6
-32	-34	-5
-32	-29	-9
-32	-32	-6
-32	-30	-8
-32	-33	-6
-32	-27	-10
-32	-32	-6
-32	-29	-9
-32	-32	-6
-32	-29	-9
-32	-33	-6
-32	-30	-8
-32	-35	-4
-32	-30	-8
-32	-36	-3
-32	-33	-6
-32	-39	-1
-32	-34	-5
-32	-41	0
-32	-38	-2
-32	-38	-2
-32	-45	3
-32	-41	0
-32	-49	6
-32	-43	1
-32	-50	7
-32	-47	4
-32	-54	10
-32	-46	3
-32	-54	10
-32	-49	6
-32	-56	11
-32	-47	4
-32	-54	10
-32	-49	6
-32	-53	9
-32	-45	3
-32	-49	6
-32	-44	2
-32	-48	5
-32	-40	0
-32	-44	2
-32	-38	-2
-32	-42	0
-32	-35	-4
-32	-38	-2
-32	-34	-5
-32	-35	-4
-32	-30	-8
-32	-34	-5
-32	-28	-10
-32	-32	-6
-32	-29	-9
-32	-32	-6
-32	-28	-10
-32	-32	-6
-32	-29	-9
-32	-29	-9
-32	-32	-6
-32	-31	-7
-32	-34	-5
-32	-32	-6
-32	-36	-3
-32	-33	-6
-32	-40	0
-32	-35	-4
-32	-43	1
-32	-39	-1
-32	-50	7
-32	-46	3
-32	-55	10
-32	-48	5
-32	-59	14
-32	-53	9
-32	-60	14
-32	-56	11
-32	-61	15
-32	-56	11
-32	-62	16
-32	-53	9
-32	-61	15
-32	-52	8
-32	-57	12
-32	-48	5
-32	-53	9
-32	-46	3
-32	41	-64
-32	-47	4
-32	-40	0
-32	-44	2
-32	-35	-4
-32	-40	0
-32	-35	-4
-32	-37	-3
-32	-32	-6
-32	-34	-5
-32	-30	-8
-32	-34	-5
-32	-28	-10
-32	-34	-5
-32	-28	-10
-32	-33	-6
-32	-27	-10
-32	-33	-6
-32	-28	-10
-32	-33	-6
-32	-29	-9
-32	-34	-5
-32	-30	-8
-32	-36	-3
-32	-31	-7
-32	-37	-3
-32	-35	-4
-32	-39	-1
-32	-36	-3
-32	-37	-3
-32	-45	3
-32	-38	-2
-32	-48	5
-32	-42	0
-32	-50	7
