507;3287
508;3293
509;3295
510;3299
512;3313
513;3309
515;3305
517;3316
518;3318
519;3319
520;3311
521;3319
523;3322
524;3322
525;3325
526;3319
527;3322
528;3328
530;3331
531;3329
533;3338
534;3339
536;3344
537;3346
539;3366
540;3353
542;3356
542;3359
544;3359
545;3355
545;3361
547;3365
548;3366
549;3362
551;3370
552;3372
554;3374
556;3377
557;3383
558;3440
559;3344
561;3392
562;3392
563;3392
565;3398
566;3398
567;3403
567;3395
568;3399
569;3410
571;3399
573;3410
575;3414
576;3415
578;3414
579;3424
580;3423
582;3427
583;3431
585;3438
586;3442
587;3446
589;3439
590;3374
591;3442
592;3452
593;3449
595;3452
596;3455
598;3485
599;3459
601;3466
602;3472
603;3470
604;3460
605;3472
607;3487
608;3477
609;3485
610;3490
611;3483
613;3509
614;3487
615;3485
617;3502
619;3502
620;3495
622;3515
623;3508
624;3505
626;3522
627;3509
628;3504
629;3522
630;3525
631;3210
633;3531
634;3530
635;3536
636;3540
638;3539
640;3547
642;3540
643;3545
644;3562
645;3551
646;3557
647;3550
648;3561
649;3552
650;3563
651;3569
652;3745
654;3569
655;3575
657;3575
658;3579
660;3572
662;3530
664;3597
665;3605
666;3600
667;3601
668;3602
670;3604
671;3609
672;3614
674;3614
675;3620
676;3613
677;3618
679;3627
680;3632
682;3633
684;3647
685;3639
686;3645
687;3648
688;3638
689;3647
690;3657
691;3652
693;3652
694;3655
695;3664
696;3667
698;3664
699;3670
701;3666
702;3671
703;3674
705;3716
706;3689
708;3687
709;3690
710;3697
711;3694
712;3722
713;3700
715;3708
716;3701
717;3705
718;3710
720;3717
721;3728
723;3727
724;3728
726;3727
728;3728
728;3735
730;3743
731;3737
732;3747
733;3739
734;3811
735;3742
736;3763
738;3760
739;3781
740;3755
742;3761
744;3774
746;3776
747;3773
748;3777
749;3790
751;3793
752;3791
753;3775
755;3790
756;3913
757;3795
758;3797
759;3810
760;3809
762;3810
763;3802
765;3830
767;3851
768;3837
769;3838
770;3841
771;3837
772;3840
773;3837
775;3845
776;3850
777;3854
778;3851
779;3856
781;3857
783;3871
784;3947
785;3864
787;3873
788;3874
789;3879
790;3883
792;3888
793;3888
794;3888
796;3899
797;3899
798;3893
799;3904
800;3910
802;3921
803;3910
805;3906
807;3915
809;3920
810;3919
811;3945
811;3924
813;3931
814;3931
815;3950
816;3942
818;3941
819;3943
820;3946
821;3958
822;3959
824;3967
825;3968
827;3976
829;3983
830;3979
831;3985
833;3985
834;3987
836;3984
837;4003
838;3967
839;4002
840;4003
841;4016
842;4004
844;4031
845;4025
847;4022
848;4032
850;4026
851;4027
852;4035
854;4038
855;4046
856;4046
857;4055
858;4062
859;4048
860;4047
862;4048
863;4048
864;4080
866;4073
867;4059
869;4078
870;4075
872;4093
873;4086
874;4095
875;3952
876;4095
877;4095
879;4095
880;4095
881;4095
882;4095
883;4095
884;4095
886;4095
887;4095
890;4095
891;4095
892;4095
894;4095
895;4095
896;4095
897;4095
898;4095
899;4095
900;4095
901;4095
902;4095
903;4095
905;4095
906;4095
908;4095
909;4095
911;4095
912;4095
914;4095
915;4095
917;4095
918;4095
919;4095
920;4095
921;4095
922;4095
923;4095
924;4095
926;4095
928;4095
929;4095
931;4095
932;4095
934;4095
935;4095
936;4095
937;4095
938;4095
939;4095
941;4095
942;4095
942;4095
943;4095
945;4095
946;4095
948;4095
950;4095
951;4095
953;4095
954;4095
955;4095
956;4095
957;4095
958;4095
960;4095
961;4095
962;4095
963;4095
964;4095
966;4095
967;4095
968;4095
970;4095
971;4095
972;4095
974;4095
975;4095
977;4095
978;4095
979;4095
980;4095
981;4095
982;4095
984;4095
984;4095
986;4095
987;4095
989;4095
990;4095
992;4095
993;4095
995;4095
996;4095
997;4095
999;4095
1000;4095
1001;4095
1002;4095
1004;4095
1004;4095
1005;4095
1007;4095
1008;4095
1010;4095
1011;4095
1013;4095
1014;4095
1015;4095
1017;4095
1018;4095
1019;4095
1020;4095
1022;4095
1023;4095
1024;4095
1025;4095
1026;4095
1027;4095
1029;4095
1030;4095
1031;4095
1033;4095
1034;4095
1036;4095
1037;4095
1038;4095
1039;4095
1040;4095
1041;4095
1043;4095
1044;4095
1045;4095
1046;4095
1047;4095
1048;4095
1050;4095
1052;4095
1053;4095
1055;4095
1056;4095
1057;4095
1058;4095
1060;4095
1061;4095
1062;4095
1062;4095
1063;4095
1064;4095
1066;4095
1067;4095
1069;4095
1070;4095
1072;4095
1074;4095
1075;4095
1076;4095
1077;4095
1078;4095
1079;4095
1081;4095
1082;4095
1084;4095
1085;4095
1086;4095
1087;4095
1088;4095
1089;4095
1091;4095
1092;4095
1094;4095
1096;4095
1097;4095
1099;4095
1099;4095
1101;4095
1102;4095
1103;4095
1104;4095
1105;4095
1106;4095
1107;4095
1108;4095
1109;4095
1110;4095
1112;4095
1114;4095
1116;4095
1117;4095
1118;4095
1119;4095
1121;4095
1122;4095
1123;4095
1124;4095
1125;4095
1126;4095
1127;4095
1129;4095
1130;4095
1132;4095
1133;4095
1135;4095
1136;4095
1137;4095
1138;4095
1139;4095
1141;4095
1142;4095
1143;4095
1144;4095
1145;4095
1146;4095
1147;4095
1148;4095
1149;4095
1150;4095
1153;4095
1154;4095
1156;4095
1157;4095
1159;4095
1160;4095
1161;4095
1162;4095
1164;4095
1165;4095
1166;4095
1167;4095
1169;4095
1170;4095
1171;4095
1173;4095
1174;4095
1175;4095
1176;4095
1178;4095
1179;4095
1180;4095
1181;4095
1182;4095
1183;4095
1184;4095
1185;4095
1187;4095
1188;4095
1190;4095
1191;4095
1192;4095
1194;4095
1195;4095
1197;4095
1198;4095
1199;4095
1199;4095
1201;4095
1202;4095
1203;4095
1205;4095
1206;4095
1207;4095
1208;4095
1209;4095
1210;4095
1212;4095
1213;4095
1215;4095
1216;4095
1217;4095
1219;4095
1220;4095
1221;4095
1222;4095
1223;4095
1224;4095
1225;4095
1226;4095
1227;4095
1229;4095
1230;4095
1231;4095
1233;4095
1235;4095
1236;4095
1238;4095
1239;4095
1240;4095
1241;4095
1243;4095
1243;4095
1245;4095
1246;4095
1248;4095
1249;4095
1250;4095
1251;4095
1252;4095
1254;4095
1256;4095
1257;4095
1258;4095
1259;4095
1260;4095
1262;4095
1263;4095
1264;4095
1265;4095
1266;4095
1267;4095
1268;4095
1270;4095
1271;4095
1273;4095
1274;4095
1276;4095
1277;4095
1278;4095
1535;4095
1280;4095
1281;4095
1283;4095
1284;4095
1285;4095
1286;4095
1287;4095
1288;4095
1289;4095
1290;4095
1292;4095
1293;4095
1295;4095
1296;4095
1298;4095
1299;4095
1300;0
1301;0
1302;0
1303;0
1304;0
1305;0
1306;0
1308;0
1309;0
1310;0
1312;0
1313;0
1315;0
1316;0
1317;0
1319;0
1320;0
1321;0
1323;0
1324;0
1325;0
1326;0
1328;0
1328;0
1330;0
1331;0
1333;0
1334;0
1336;0
1337;0
1338;0
1339;0
1341;0
1341;0
1343;0
1344;0
1345;0
1346;0
1347;0
1349;0
1350;0
1351;0
1352;0
1354;0
1355;0
1357;0
1358;0
1360;0
1361;0
1362;0
1363;0
1364;0
1365;0
1366;0
1367;0
1368;0
1370;0
1371;0
1372;0
1374;0
1375;0
1377;0
1378;0
1379;0
1380;0
1381;0
1382;0
1383;0
1384;0
1386;0
1386;0
1387;0
1389;0
1390;0
1391;0
1393;0
1395;0
1396;0
1398;0
1399;0
1400;0
1401;0
1402;0
1404;0
1405;0
1406;0
1407;0
1408;0
1409;0
1411;0
1412;0
1414;0
1415;0
1417;0
1418;0
1419;0
1420;0
1422;0
1422;0
1424;0
1425;0
1426;0
1427;0
1428;0
1429;0
1430;0
1432;0
1433;0
1435;0
1436;0
1438;0
1439;0
1440;0
1441;0
1443;0
1444;0
1445;0
1446;0
1447;0
1448;0
1449;0
1451;0
1452;0
1453;0
1455;0
1456;0
1457;0
1459;0
1460;0
1461;0
1462;0
1463;0
1464;0
1465;0
1466;0
1467;0
1468;0
1470;0
1471;0
1474;0
1475;0
1477;0
1478;0
1479;0
1479;0
1481;0
1482;0
1484;0
1485;0
1486;0
1487;0
1487;0
1489;0
1490;0
1492;0
1493;0
1495;0
1496;0
1498;0
1499;0
1500;0
1501;0
1502;0
1503;0
1505;0
1505;0
1507;0
1508;0
1509;0
1510;0
1512;0
1513;0
1515;0
1516;0
1518;0
1519;0
1520;0
1521;0
1522;0
1523;0
1525;0
1526;0
1527;0
1528;0
1529;0
1531;0
1532;0
1534;0
1535;0
1536;0
1538;0
1539;0
1540;0
1541;0
1542;0
1543;0
1544;0
1545;0
1546;0
1547;0
1548;0
1550;0
1551;0
1553;0
1554;0
1556;0
1557;0
1558;0
1560;0
1561;0
1562;0
1563;0
1564;0
1566;0
1567;0
1568;0
1569;0
1571;0
1572;0
1574;0
1576;2
1577;0
1578;0
1580;0
1580;0
1582;0
1583;0
1584;0
1585;0
1586;0
1587;0
1587;0
1589;0
1590;0
1591;0
1593;0
1595;0
1596;0
1598;0
1599;0
1600;0
1601;0
1602;0
1603;0
1604;0
1606;0
1607;0
1608;0
1609;0
1610;0
1612;0
1613;0
1615;0
1617;0
1618;0
1619;28
1620;0
1621;0
1622;0
1623;0
1624;3
1625;9
1626;11
1627;8
1628;7
1630;12
1632;13
1633;14
1635;31
1636;17
1637;17
1639;17
1640;18
1641;21
1642;26
1643;32
1644;25
1645;26
1647;27
1648;27
1649;25
1650;30
1652;34
1653;33
1655;41
1657;43
1658;42
1659;43
1661;43
1662;31
1663;47
1664;48
1665;49
1666;48
1667;49
1668;48
1669;49
1671;54
1672;56
1674;57
1675;56
1677;58
1678;61
1679;61
1680;63
1682;63
1682;64
1684;65
1685;67
1686;64
1687;235
1688;67
1689;71
1691;74
1693;75
1694;87
1696;89
1697;80
1698;80
1699;81
1700;93
1702;80
1703;86
1704;86
1705;85
1706;91
1707;88
1707;91
1708;93
1710;93
1712;96
1714;98
1715;97
1717;101
1718;108
1719;99
1720;102
1721;108
1723;106
1724;92
1725;110
1726;111
1727;112
1729;112
1730;112
1731;113
1733;112
1735;118
1736;118
1738;123
1739;123
1741;125
1742;125
1743;127
1743;128
1744;128
1745;129
1746;131
1747;131
1749;132
1750;134
1751;137
1753;135
1754;139
1756;143
1758;144
1759;144
1760;144
1762;144
1762;146
1764;147
1765;148
1766;146
1767;153
1768;154
1769;155
1770;156
1772;143
1773;158
1775;161
1776;163
1778;162
1779;163
1780;167
1781;156
1782;170
1783;169
1785;174
1785;175
1787;175
1787;173
1788;155
1790;179
1791;196
1793;180
1794;178
1796;182
1797;183
1799;188
1800;192
1802;189
1802;230
1804;190
1805;192
1806;194
1807;192
1809;187
1810;195
1811;197
1812;199
1814;201
1816;205
1817;205
1819;208
1820;211
1821;205
1822;208
1823;218
1824;210
1826;144
1827;211
1828;210
1829;208
1830;214
1831;218
1833;223
1834;219
1836;223
1838;225
1839;227
1840;228
1841;229
1843;230
1844;231
1845;236
1846;232
1847;236
1849;239
1849;240
1851;237
1852;240
1853;241
1855;257
1857;253
1858;245
1859;254
1861;250
1862;254
1863;256
1864;254
1865;256
1866;254
1867;259
1868;256
1869;272
1870;256
1872;258
1873;262
1875;265
1876;270
1878;269
1879;271
1880;271
1882;273
1883;272
1884;271
1885;276
1887;280
1888;276
1889;280
1891;283
1892;281
1893;282
1895;283
1896;286
1898;287
1899;289
1901;290
1902;291
1903;295
1904;302
1905;297
1907;297
1908;297
1909;304
1910;301
1911;303
1912;304
1914;289
1915;304
1917;306
1918;310
1920;310
1921;313
1923;313
1924;315
1926;317
1927;320
1928;320
1929;320
1930;320
1931;320
1932;326
1933;327
1934;327
1936;320
1937;353
1939;331
1941;335
1942;337
1943;333
1944;336
1945;336
1946;336
1947;337
1949;342
1950;343
1951;339
1952;342
1953;345
1954;345
1955;350
1957;390
1959;351
1961;355
1962;352
1964;358
1965;364
1966;368
1967;366
1969;384
1970;364
1972;336
1973;367
1974;368
1975;363
1976;370
1978;371
1979;371
1981;374
1982;373
1984;374
1985;378
1986;379
1988;381
1989;381
1990;381
1991;386
1992;390
1993;384
1994;389
1995;385
1996;391
1998;394
1999;394
2001;397
2002;395
2004;400
2005;400
2007;400
2008;400
2009;400
2010;592
2012;404
2013;406
2014;407
2015;405
2016;409
2018;409
2019;412
2021;413
2022;415
2023;418
2025;421
2026;418
2027;500
2029;427
2030;426
2032;425
2033;427
2033;427
2035;431
2036;432
2037;432
2038;430
2040;435
2041;433
2043;438
2044;442
2046;441
2047;442
2048;442
2049;447
2051;447
2052;448
2054;452
2055;450
2056;453
2057;451
2059;454
2059;454
2060;458
2063;459
2064;461
2066;445
2067;462
2069;463
2070;464
2071;467
2072;469
2074;478
2075;474
2076;473
2077;473
2078;471
2079;475
2081;479
2082;483
2084;482
2086;482
2088;482
2089;487
2090;487
2092;487
2093;493
2094;763
2095;496
2096;494
2097;493
2098;496
2099;496
2101;497
2102;496
2103;511
2105;500
2107;505
2108;510
2110;519
2111;554
2112;511
2113;517
2114;517
2115;519
2116;511
2118;524
2119;525
2120;523
2121;526
2123;525
2124;526
2126;532
2127;528
2129;529
2130;531
2132;539
2133;535
2134;539
2136;543
2137;542
2138;542
2140;543
2141;544
2142;594
2144;548
2145;550
2146;528
2147;554
2149;555
2150;559
2152;557
2153;555
2154;560
2155;528
2157;571
2158;563
2160;566
2161;565
2162;565
2162;567
2164;571
2165;569
2167;573
2168;576
2169;576
2171;578
2173;578
2174;577
2176;580
2177;581
2178;582
2180;587
2180;589
2182;589
2183;590
2185;589
2186;592
2187;755
2188;599
2190;596
2191;595
2193;595
2194;601
2196;601
2197;604
2199;603
2200;574
2201;609
2202;608
2203;611
2204;609
2205;611
2206;611
2207;619
2209;623
2211;621
2213;624
2214;622
2216;624
2217;623
2218;624
2219;627
2221;625
2222;631
2223;631
2224;630
2226;631
2227;635
2228;636
2230;640
2231;643
2233;642
2234;624
2236;641
2237;645
2239;649
2240;651
2241;649
2242;653
2244;647
2245;656
2246;654
2247;655
2249;656
2250;657
2251;657
2252;657
2254;664
2255;658
2257;667
2259;676
2260;671
2261;670
2262;671
2264;669
2265;675
2266;673
2267;674
2269;678
2270;678
2272;682
2273;684
2274;685
2275;684
2277;688
2278;688
2280;688
2281;688
2283;688
2283;694
2285;703
2286;675
2287;698
2288;698
2289;704
2291;699
2292;703
2293;706
2295;710
2296;705
2298;719
2299;707
2301;714
2302;721
2559;737
2304;716
2306;727
2307;713
2309;720
2310;721
2311;720
2312;723
2313;723
2314;726
2316;727
2318;732
2320;725
2321;718
2323;765
2324;739
2326;737
2326;736
2328;740
2329;741
2330;742
2331;714
2332;747
2334;747
2335;751
2336;759
2337;753
2339;720
2340;753
2342;762
2343;753
2345;759
2346;759
2348;758
2349;761
2351;766
2352;766
2353;768
2354;767
2356;773
2357;769
2358;777
2360;774
2361;766
2363;779
2364;782
2366;783
2367;782
2368;784
2369;784
2370;784
2371;784
2373;785
2374;785
2375;789
2376;791
2377;791
2379;797
2380;797
2382;803
2383;793
2385;810
2386;802
2388;800
2389;804
2390;805
2392;805
2393;809
2395;814
2396;812
2397;816
2398;815
2399;816
2400;816
2401;823
2403;818
2405;819
2406;823
2408;823
2410;829
2411;829
2412;828
2413;832
2414;829
2416;835
2417;834
2418;836
2420;833
2421;835
2422;832
2423;845
2425;768
2427;848
2428;846
2430;849
2431;848
2433;849
2434;849
2435;853
2436;853
2437;851
2438;853
2440;858
2441;862
2443;863
2444;847
2445;864
2446;866
2448;869
2450;734
2451;867
2453;874
2454;880
2456;875
2456;880
2458;880
2459;879
2460;890
2460;882
2461;880
2463;880
2464;882
2465;906
2468;886
2469;890
2471;893
2472;894
2473;1150
2475;896
2476;897
2477;898
2478;902
2480;903
2481;909
2483;897
2484;906
2486;908
2487;912
2488;910
2489;912
2491;915
2493;912
2495;916
2496;917
2498;916
2498;919
2500;922
2501;923
2502;933
2503;927
2504;926
2505;924
2506;933
2508;933
2509;930
2511;935
2512;937
2514;955
2515;942
2517;940
2518;942
2519;944
2520;945
2522;955
2523;946
2524;947
2525;950
2526;950
2528;951
2529;953
2530;953
2531;958
2533;960
2535;961
2537;967
2539;963
2540;969
2541;971
2542;973
2543;967
2544;969
2545;967
2547;970
2548;976
2549;978
2550;976
2552;976
2553;978
2555;978
2556;976
2558;981
2559;982
2560;986
2561;984
2563;989
2564;991
2565;991
2567;999
2568;992
2569;998
2570;996
2572;998
2573;1000
2575;1002
2576;1005
2578;1005
2580;1008
2581;1008
2582;1011
2583;1011
2585;1010
2585;1011
2587;1012
2588;1014
2589;1014
2590;1022
2592;1008
2593;1020
2594;1019
2596;1020
2598;1033
2599;1034
2601;1037
2602;1035
2604;1035
2605;1039
2606;1063
2607;1061
2609;1042
2610;1043
2611;1042
2612;1043
2613;1045
2614;1049
2615;1050
2617;1052
2618;1055
2620;1045
2621;1049
2623;1060
2624;1058
2625;1057
2627;1060
2628;1063
2629;1063
2630;1067
2631;1066
2632;1070
2633;1072
2635;1072
2636;1072
2638;1072
2639;1074
2641;1075
2642;1074
2644;1082
2645;1083
2646;1088
2648;1088
2649;1085
2651;1091
2652;1079
2653;1088
2654;1089
2656;1092
2657;1090
2658;1095
2660;1095
2661;1098
2663;1102
2664;1104
2665;1103
2667;1104
2668;1104
2669;1110
2670;1152
2671;1136
2673;1111
2674;1115
2675;1115
2676;1117
2677;1117
2679;1118
2681;1119
2682;1118
2684;1123
2685;1122
2687;1125
2688;1127
2689;1131
2690;1130
2691;1149
2693;1123
2694;1135
2695;1135
2696;1135
2697;1136
2699;1136
2700;1138
2701;1136
2703;1143
2705;1143
2706;1147
2708;1149
2709;1151
2710;1148
2712;1152
2713;1155
2714;1151
2715;1157
2716;1157
2716;1156
2718;1159
2719;1158
2720;1162
2722;1165
2724;1173
2725;1157
2727;1167
2729;1168
2730;1178
2731;1168
2732;1165
2733;1175
2734;1173
2736;1176
2737;1181
2739;1179
2740;1179
2741;1179
2742;1183
2744;1184
2745;1188
2747;1186
2748;1192
2749;1196
2751;1252
2752;1195
2753;1196
2754;1200
2755;1198
2756;1201
2758;1194
2759;1200
2760;1203
2761;1203
2763;1165
2764;1209
2766;1209
2767;1214
2769;1214
2770;1210
2771;1215
2773;1217
2774;1221
2775;1221
2776;1217
2778;1218
2778;1222
2780;1223
2781;1227
2782;1229
2783;1232
2785;1231
2786;1232
2788;1234
2790;1235
2787;2791
2793;1238
2796;1242
2797;1238
2797;1232
2796;1239
2796;1238
2796;1238
2798;1245
2801;1250
2803;1249
2805;1258
2806;1254
2807;1253
2807;1253
2807;1254
2808;1255
2810;1257
2812;1261
2814;1264
2816;1258
2818;1264
2819;1258
2819;1264
2819;1263
2820;1266
2821;1271
2824;1270
2826;1274
2828;1277
2830;1280
2831;1277
2831;1279
2832;1280
2833;1286
2834;1282
2836;1280
2838;1294
2840;1296
2841;1287
2841;1286
2841;1290
2842;1281
2843;1290
2845;1285
2847;1296
2850;1298
2852;1296
2853;1323
2854;1303
2854;1303
2855;1301
2856;1305
2858;1293
2859;1323
2861;1307
2862;1312
2863;1312
2864;1315
2865;1314
2866;1318
2868;1317
2869;1322
2872;1322
2873;1326
2875;1323
2876;1311
2877;1327
2878;1327
2879;1327
2880;1328
2881;1344
2882;1333
2883;1358
2885;1333
2886;1339
2887;1339
2888;1334
2890;1344
2891;1341
2893;1347
2894;1341
2896;1346
2897;1345
2898;1350
2900;1350
2901;1355
2902;1355
2903;1357
2905;1357
2905;1355
2907;1360
2908;1360
2910;1361
2912;1360
2913;1138
2915;1362
2916;1366
2917;1366
2918;1378
2919;1365
2920;1371
2922;1369
2922;1371
2923;1379
2924;1378
2925;1378
2926;1379
2928;1383
2930;1386
2932;1385
2933;1386
2935;1392
2936;1387
2937;1391
2938;1391
2939;1392
2941;1391
2942;1396
2943;1397
2944;1394
2945;1399
2946;1399
2947;1401
2948;1398
2950;1403
2952;1405
2954;1402
2955;1409
2957;1410
2958;1412
2959;1412
2960;1409
2961;1414
2962;1419
2963;1419
2965;1421
2966;1420
2967;1423
2968;1423
2969;1424
2970;1424
2972;1426
2974;1429
2976;1430
2977;1430
2978;1431
2979;1427
2981;1433
2982;1433
2984;1438
2985;1447
2986;1439
2988;1436
2989;1446
2990;1445
2991;1447
2993;1449
2994;1454
2996;1396
2997;1456
2999;1459
3000;1456
3001;1456
3002;1459
3002;1462
3004;1458
3005;1459
3006;1461
3008;1465
3009;1469
3010;1468
3012;1508
3013;1479
3015;1479
3016;1472
3018;1475
3019;1478
3020;1477
3022;1481
3023;1482
3024;1441
3025;1487
3026;1485
3027;1489
3028;1487
3030;1488
3031;1490
3033;1490
3034;1486
3035;1488
3036;1491
3037;1494
3039;1498
3040;1499
3042;1498
3043;1498
3044;1503
3045;1503
3046;1501
3046;1519
3048;1505
3049;1501
3050;1509
3051;1514
3054;1495
3055;1510
3057;1517
3057;1525
3059;1511
3060;1520
3062;1520
3063;1521
3064;1523
3066;1524
3067;1526
3068;1527
3069;1531
3070;1531
3327;1522
3073;1534
3074;1535
3076;1535
3077;1546
3079;1543
3080;1546
3081;1547
3082;1549
3084;1552
3084;1522
3085;1551
3087;1552
3087;1553
3089;1553
3090;1556
3092;1553
3093;1558
3095;1561
3096;1562
3098;1562
3099;1585
3100;1564
3101;1571
3102;1569
3103;1569
3105;1569
3105;1574
3107;1573
3108;1577
3109;1575
3110;1565
3112;1579
3113;1583
3115;1584
3116;1584
3117;1584
3119;1594
3120;1586
3121;1590
3122;1587
3123;1585
3124;1589
3125;1590
3126;1598
3128;1592
3129;1593
3130;1600
3131;1600
3133;1613
3134;1611
3136;1602
3137;1603
3138;1605
3140;1607
3141;1610
3142;1609
3143;1615
3145;1613
3146;1610
3147;1615
3148;1616
3149;1616
3150;1616
3152;1620
3153;1621
3155;1619
3157;1627
3158;1627
3160;1648
3161;1680
3162;1628
3163;1623
3164;1632
3165;1634
3166;1633
3166;1632
3168;1638
3169;1637
3170;1642
3172;1638
3174;1647
3175;1648
3177;1646
3178;1648
3179;1648
3180;1655
3182;1650
3183;1659
3184;1653
3185;1681
3187;1650
3188;1686
3188;1658
3190;1662
3190;1663
3192;1671
3193;1659
3195;1665
3197;1667
3198;1679
3200;1672
3201;1678
3202;1677
3203;1677
3204;1674
3205;1679
3206;1675
3207;1679
3208;1693
3209;1690
3210;1579
3211;1680
3213;1685
3214;1681
3216;1685
3217;1691
3219;1691
3220;1691
3221;1693
3222;1693
3223;1697
3224;1692
3226;1723
3227;1702
3229;1701
3229;1701
3231;1703
3232;1701
3234;1705
3235;1703
3236;1711
3238;1714
3239;1711
3240;1713
3241;1715
3243;1714
3244;1715
3245;1719
3246;1722
3247;1721
3248;1719
3249;1719
3250;1718
3251;1725
3253;1730
3255;1744
3256;1730
3258;1729
3259;1730
3260;1731
3262;1735
3263;1737
3263;1739
3264;1693
3266;1741
3267;1673
3268;1742
3269;1743
3271;1744
3272;1747
3274;1747
3275;1761
3276;1750
3278;1750
3279;1751
3280;1755
3282;1756
3283;1757
3284;1757
3285;1792
3286;1759
3286;1758
3287;1759
3289;1763
3290;1769
3291;1769
3293;1776
3295;1771
3296;1775
3298;1771
3299;1776
3300;1776
3301;1776
3302;1776
3303;1777
3304;1779
3306;1781
3307;1744
3308;1787
3309;1786
3310;1785
3311;1789
3313;1793
3314;1847
3316;1793
3318;1793
3319;1792
3320;1839
3321;1795
3322;1791
3323;1796
3324;1801
3325;1803
3327;1795
3328;1806
3329;1806
3330;1808
3331;1808
3333;1813
3334;1808
3336;1813
3337;1811
3338;1813
3339;1815
3341;1819
3341;1819
3343;1821
3344;1822
3345;1799
3346;1824
3347;1822
3348;1826
3350;1826
3351;1831
3353;1833
3354;1829
3356;1837
3357;1837
3359;1838
3360;1837
3361;1840
3362;1839
3363;1840
3364;1841
3365;1840
3366;1843
3367;1845
3367;1840
3368;1847
3370;1847
3372;1853
3373;1854
3375;1851
3376;1853
3378;1857
3379;1858
3380;1856
3381;1861
